Date,PriceCut,RegionID,RegionName,SizeRank
2012-05,14.466042012,394711,"Jackson, MS",92
2012-05,10.466559259,394352,"Augusta, GA",94
2012-05,16.958055433,394666,"Harrisburg, PA",96
2012-05,9.963072458,394957,"Melbourne, FL",97
2012-05,15.400635972,394460,"Chattanooga, TN",98
2012-05,13.614098345,395113,"Spokane, WA",99
2012-05,8.960540559,395006,"Provo, UT",100
2012-05,14.048581237,394768,"Lancaster, PA",101
2012-05,8.635733144,394871,"Modesto, CA",102
2012-05,13.417955248,394997,"Portland, ME",103
2012-05,15.668092932,394549,"Durham, NC",104
2012-05,16.333748877,394792,"Lexington, KY",106
2012-05,17.297035993,394770,"Lansing, MI",108
2012-05,11.048585101,394590,"Fayetteville, AR",109
2012-05,15.319264797,394971,"Pensacola, FL",110
2012-05,10.904069931,395195,"Visalia, CA",111
2012-05,13.676238807,395096,"Shreveport, LA",112
2012-05,11.139385165,395116,"Springfield, MO",113
2012-05,16.676440777,395244,"York, PA",114
2012-05,7.611990135,394502,"Corpus Christi, TX",115
2012-05,21.968794978,394596,"Flint, MI",116
2012-05,7.999944336,395019,"Reno, NV",117
2012-05,11.763381316,394338,"Asheville, NC",118
2012-05,12.124565902,394995,"Port St. Lucie, FL",119
2012-05,16.771588870,394612,"Fort Wayne, IN",122
2012-05,10.700359668,394870,"Mobile, AL",125
2012-05,16.798361072,395015,"Reading, PA",126
2012-05,14.058182806,394746,"Killeen, TX",128
2012-05,14.929646012,394439,"Canton, OH",129
2012-05,10.458629974,394372,"Beaumont, TX",130
2012-05,16.897847648,394820,"Manchester, NH",131
2012-05,17.130712509,395048,"Salem, OR",132
2012-05,15.701100822,394327,"Anchorage, AK",133
2012-05,13.255057177,394972,"Peoria, IL",135
2012-05,10.167013390,394898,"Myrtle Beach, SC",136
2012-05,12.537781073,394875,"Montgomery, AL",137
2012-05,13.710864377,395146,"Tallahassee, FL",140
2012-05,13.853348889,395164,"Trenton, NJ",141
2012-05,13.735405165,394589,"Fayetteville, NC",142
2012-05,14.138174433,394576,"Eugene, OR",145
2012-05,19.022672808,395033,"Rockford, IL",146
2012-05,12.818894974,395070,"Savannah, GA",147
2012-05,9.550976977,394332,"Ann Arbor, MI",148
2012-05,10.229960554,394927,"Ocala, FL",149
2012-05,10.209807194,394901,"Naples, FL",151
2012-05,15.970927275,395107,"South Bend, IN",152
2012-05,10.662338256,395109,"Spartanburg, SC",153
2012-05,11.200033571,395028,"Roanoke, VA",156
2012-05,12.334454044,394602,"Fort Collins, CO",159
2012-05,11.017533974,394488,"Columbus, GA",161
2012-05,11.954970244,394405,"Boulder, CO",162
2012-05,15.096417126,394808,"Lubbock, TX",163
2012-05,13.265730567,394543,"Duluth, MN",166
2012-05,12.267415052,394622,"Gainesville, FL",170
2012-05,11.026746951,394471,"Clarksville, TN",172
2012-05,11.573060617,395229,"Wilmington, NC",175
2012-05,9.617358592,394645,"Greeley, CO",177
2012-05,12.662628479,394937,"Olympia, WA",179
2012-05,11.183074304,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2012-05,13.605340257,395103,"Sioux Falls, SD",193
2012-05,12.509886315,394459,"Charlottesville, VA",197
2012-05,11.353508260,394361,"Barnstable Town, MA",199
2012-05,11.847082850,395002,"Prescott, AZ",202
2012-05,12.250810763,394378,"Bellingham, WA",212
2012-05,11.775852134,394765,"Lake Havasu City, AZ",213
2012-05,10.904021136,394681,"Hilton Head Island, SC",223
2012-05,8.580324741,394960,"Panama City, FL",226
2012-05,9.571407370,394519,"Daphne, AL",228
2012-05,13.298650436,394623,"Gainesville, GA",229
2012-05,7.944716523,394716,"Jacksonville, NC",232
2012-05,12.714247753,395009,"Punta Gorda, FL",251
2012-05,10.625768197,394380,"Bend, OR",256
2012-05,10.777762087,394685,"Homosassa Springs, FL",289
2012-05,8.655032936,394351,"Auburn, AL",290
2012-05,14.042866286,394983,"Pittsfield, MA",310
2012-05,10.037402642,394712,"Jackson, TN",313
2012-06,12.629000213,102001,United States,0
2012-06,10.888016583,394913,"New York, NY",1
2012-06,8.560116325,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2012-06,15.490646825,394463,"Chicago, IL",3
2012-06,14.107538255,394514,"Dallas-Fort Worth, TX",4
2012-06,18.101620596,394974,"Philadelphia, PA",5
2012-06,14.275986118,394692,"Houston, TX",6
2012-06,11.090588552,395209,"Washington, DC",7
2012-06,8.860326423,394856,"Miami-Fort Lauderdale, FL",8
2012-06,10.223140652,394347,"Atlanta, GA",9
2012-06,14.538698990,394404,"Boston, MA",10
2012-06,6.566257318,395057,"San Francisco, CA",11
2012-06,13.470448235,394532,"Detroit, MI",12
2012-06,7.732216796,395025,"Riverside, CA",13
2012-06,9.641966314,394976,"Phoenix, AZ",14
2012-06,10.001654114,395078,"Seattle, WA",15
2012-06,16.783327127,394865,"Minneapolis-St Paul, MN",16
2012-06,9.309684787,395056,"San Diego, CA",17
2012-06,17.238810633,395121,"St. Louis, MO",18
2012-06,12.347665907,395148,"Tampa, FL",19
2012-06,14.050017260,394358,"Baltimore, MD",20
2012-06,14.354446586,394530,"Denver, CO",21
2012-06,14.033221115,394982,"Pittsburgh, PA",22
2012-06,13.516188813,394998,"Portland, OR",23
2012-06,11.688978563,394458,"Charlotte, NC",24
2012-06,5.695360338,395045,"Sacramento, CA",25
2012-06,17.207596528,395055,"San Antonio, TX",26
2012-06,10.470654151,394943,"Orlando, FL",27
2012-06,17.155465379,394466,"Cincinnati, OH",28
2012-06,15.894310339,394475,"Cleveland, OH",29
2012-06,16.665912150,394735,"Kansas City, MO",30
2012-06,4.827362903,394775,"Las Vegas, NV",31
2012-06,17.051797423,394492,"Columbus, OH",32
2012-06,16.877550928,394705,"Indianapolis, IN",33
2012-06,6.710759662,395059,"San Jose, CA",34
2012-06,14.719177710,394355,"Austin, TX",35
2012-06,13.726561868,395194,"Virginia Beach, VA",36
2012-06,14.441562567,394902,"Nashville, TN",37
2012-06,14.818466410,395005,"Providence, RI",38
2012-06,17.825968774,394862,"Milwaukee, WI",39
2012-06,13.838090844,394714,"Jacksonville, FL",40
2012-06,14.550340985,394849,"Memphis, TN",41
2012-06,15.664664276,394935,"Oklahoma City, OK",42
2012-06,16.136571528,394807,"Louisville-Jefferson County, KY",43
2012-06,17.206999120,394669,"Hartford, CT",44
2012-06,13.506334955,395022,"Richmond, VA",45
2012-06,12.653561303,394910,"New Orleans, LA",46
2012-06,17.636037622,394425,"Buffalo, NY",47
2012-06,14.669027406,395012,"Raleigh, NC",48
2012-06,13.216884500,394388,"Birmingham, AL",49
2012-06,9.994106134,395053,"Salt Lake City, UT",50
2012-06,19.974497961,395031,"Rochester, NY",51
2012-06,15.410793854,394640,"Grand Rapids, MI",52
2012-06,10.510942560,395167,"Tucson, AZ",53
2012-06,8.488052494,753924,"Urban Honolulu, HI",54
2012-06,15.375404677,395169,"Tulsa, OK",55
2012-06,9.025324988,394619,"Fresno, CA",56
2012-06,17.337527311,395238,"Worcester, MA",57
2012-06,14.345729302,394415,"Stamford, CT",58
2012-06,15.358215913,394312,"Albuquerque, NM",59
2012-06,15.707969113,394308,"Albany, NY",60
2012-06,22.270311726,394938,"Omaha, NE",61
2012-06,15.718478716,394908,"New Haven, CT",62
2012-06,8.955398279,394357,"Bakersfield, CA",63
2012-06,13.634704257,394753,"Knoxville, TN",64
2012-06,13.966143367,394653,"Greenville, SC",65
2012-06,6.448926006,394952,"Ventura, CA",66
2012-06,15.264499025,394318,"Allentown, PA",67
2012-06,8.519447878,394561,"El Paso, TX",68
2012-06,12.451574749,394367,"Baton Rouge, LA",69
2012-06,16.086220618,394521,"Dayton, OH",70
2012-06,13.672955871,394486,"Columbia, SC",72
2012-06,15.285067564,394648,"Greensboro, NC",73
2012-06,13.654610882,394304,"Akron, OH",74
2012-06,12.119234645,753906,"North Port-Sarasota-Bradenton, FL",75
2012-06,12.293913191,394798,"Little Rock, AR",76
2012-06,5.719140622,395134,"Stockton, CA",77
2012-06,13.919816590,394457,"Charleston, SC",78
2012-06,14.691442196,395143,"Syracuse, NY",79
2012-06,18.166813621,394484,"Colorado Springs, CO",80
2012-06,14.637981733,395235,"Winston-Salem, NC",81
2012-06,16.798235096,395224,"Wichita, KS",82
2012-06,17.338995618,395115,"Springfield, MA",83
2012-06,12.852692218,394440,"Fort Myers, FL",84
2012-06,11.236024379,394399,"Boise City, ID",85
2012-06,14.242074156,395160,"Toledo, OH",86
2012-06,15.035833071,394816,"Madison, WI",87
2012-06,13.919245923,394766,"Lakeland, FL",88
2012-06,17.426605514,394931,"Ogden, UT",89
2012-06,11.492929700,394528,"Daytona Beach, FL",90
2012-06,15.159503867,394531,"Des Moines, IA",91
2012-06,13.213781988,394711,"Jackson, MS",92
2012-06,10.224741757,394352,"Augusta, GA",94
2012-06,17.605514086,394666,"Harrisburg, PA",96
2012-06,9.809357985,394957,"Melbourne, FL",97
2012-06,14.236325900,394460,"Chattanooga, TN",98
2012-06,13.413256602,395113,"Spokane, WA",99
2012-06,14.788259326,395006,"Provo, UT",100
2012-06,14.752920243,394768,"Lancaster, PA",101
2012-06,5.280729215,394871,"Modesto, CA",102
2012-06,14.159765151,394997,"Portland, ME",103
2012-06,18.424849805,394549,"Durham, NC",104
2012-06,16.242668890,394792,"Lexington, KY",106
2012-06,15.299962480,394770,"Lansing, MI",108
2012-06,10.836476989,394590,"Fayetteville, AR",109
2012-06,13.235360682,394971,"Pensacola, FL",110
2012-06,8.886780241,395195,"Visalia, CA",111
2012-06,14.744929168,395096,"Shreveport, LA",112
2012-06,13.358836483,395116,"Springfield, MO",113
2012-06,17.724629718,395244,"York, PA",114
2012-06,5.195147924,394502,"Corpus Christi, TX",115
2012-06,19.005499822,394596,"Flint, MI",116
2012-06,5.433412631,395019,"Reno, NV",117
2012-06,11.739525303,394338,"Asheville, NC",118
2012-06,10.971386507,394995,"Port St. Lucie, FL",119
2012-06,15.919513323,394612,"Fort Wayne, IN",122
2012-06,12.857554471,394870,"Mobile, AL",125
2012-06,17.936502840,395015,"Reading, PA",126
2012-06,12.190986995,394746,"Killeen, TX",128
2012-06,15.556321611,394439,"Canton, OH",129
2012-06,12.529428137,394372,"Beaumont, TX",130
2012-06,17.630449058,394820,"Manchester, NH",131
2012-06,17.201091572,395048,"Salem, OR",132
2012-06,16.459012587,394327,"Anchorage, AK",133
2012-06,17.134834144,394972,"Peoria, IL",135
2012-06,12.264129445,394898,"Myrtle Beach, SC",136
2012-06,12.228792785,394875,"Montgomery, AL",137
2012-06,12.189945197,395146,"Tallahassee, FL",140
2012-06,16.089087770,395164,"Trenton, NJ",141
2012-06,14.914736674,394589,"Fayetteville, NC",142
2012-06,14.452706053,394576,"Eugene, OR",145
2012-06,18.890172264,395033,"Rockford, IL",146
2012-06,12.824224007,395070,"Savannah, GA",147
2012-06,10.473074426,394332,"Ann Arbor, MI",148
2012-06,9.973157776,394927,"Ocala, FL",149
2012-06,10.609010065,394901,"Naples, FL",151
2012-06,15.636479653,395107,"South Bend, IN",152
2012-06,11.265810160,395109,"Spartanburg, SC",153
2012-06,12.252811424,395028,"Roanoke, VA",156
2012-06,9.782788713,394602,"Fort Collins, CO",159
2012-06,14.001761598,394488,"Columbus, GA",161
2012-06,12.709623840,394405,"Boulder, CO",162
2012-06,16.925452514,394808,"Lubbock, TX",163
2012-06,10.171478473,394543,"Duluth, MN",166
2012-06,10.445581577,394622,"Gainesville, FL",170
2012-06,12.101705615,394471,"Clarksville, TN",172
2012-06,11.702221704,395229,"Wilmington, NC",175
2012-06,9.879005357,394645,"Greeley, CO",177
2012-06,11.715646842,394937,"Olympia, WA",179
2012-06,10.908665489,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2012-06,13.279322240,395103,"Sioux Falls, SD",193
2012-06,12.730501968,394459,"Charlottesville, VA",197
2012-06,10.845802451,394361,"Barnstable Town, MA",199
2012-06,12.548138542,395002,"Prescott, AZ",202
2012-06,13.311976630,394378,"Bellingham, WA",212
2012-06,13.799893262,394765,"Lake Havasu City, AZ",213
2012-06,11.011362229,394681,"Hilton Head Island, SC",223
2012-06,9.390808696,394960,"Panama City, FL",226
2012-06,9.470269420,394519,"Daphne, AL",228
2012-06,12.522457155,394623,"Gainesville, GA",229
2012-06,8.399844745,394716,"Jacksonville, NC",232
2012-06,12.665225940,395009,"Punta Gorda, FL",251
2012-06,11.446020842,394380,"Bend, OR",256
2012-06,12.256019072,394685,"Homosassa Springs, FL",289
2012-06,8.838337720,394351,"Auburn, AL",290
2012-06,11.069838801,394983,"Pittsfield, MA",310
2012-06,11.744711303,394712,"Jackson, TN",313
2012-07,11.884930390,102001,United States,0
2012-07,10.641567336,394913,"New York, NY",1
2012-07,7.276941121,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2012-07,14.111284232,394463,"Chicago, IL",3
2012-07,13.385615015,394514,"Dallas-Fort Worth, TX",4
2012-07,17.521831283,394974,"Philadelphia, PA",5
2012-07,12.693214670,394692,"Houston, TX",6
2012-07,9.901045393,395209,"Washington, DC",7
2012-07,8.150394326,394856,"Miami-Fort Lauderdale, FL",8
2012-07,9.883658654,394347,"Atlanta, GA",9
2012-07,13.852935072,394404,"Boston, MA",10
2012-07,4.187885836,395057,"San Francisco, CA",11
2012-07,11.704896509,394532,"Detroit, MI",12
2012-07,7.002661167,395025,"Riverside, CA",13
2012-07,10.501381975,394976,"Phoenix, AZ",14
2012-07,9.303947899,395078,"Seattle, WA",15
2012-07,15.584235422,394865,"Minneapolis-St Paul, MN",16
2012-07,7.853693754,395056,"San Diego, CA",17
2012-07,16.977128529,395121,"St. Louis, MO",18
2012-07,12.222325001,395148,"Tampa, FL",19
2012-07,13.597615952,394358,"Baltimore, MD",20
2012-07,13.279917045,394530,"Denver, CO",21
2012-07,14.422162843,394982,"Pittsburgh, PA",22
2012-07,10.608791306,394998,"Portland, OR",23
2012-07,10.164382688,394458,"Charlotte, NC",24
2012-07,3.634383807,395045,"Sacramento, CA",25
2012-07,14.737247560,395055,"San Antonio, TX",26
2012-07,9.747908100,394943,"Orlando, FL",27
2012-07,15.998865483,394466,"Cincinnati, OH",28
2012-07,14.797313620,394475,"Cleveland, OH",29
2012-07,17.338718627,394735,"Kansas City, MO",30
2012-07,3.643701603,394775,"Las Vegas, NV",31
2012-07,16.219450440,394492,"Columbus, OH",32
2012-07,16.096511507,394705,"Indianapolis, IN",33
2012-07,5.628068970,395059,"San Jose, CA",34
2012-07,13.250800552,394355,"Austin, TX",35
2012-07,14.589066260,395194,"Virginia Beach, VA",36
2012-07,13.214358223,394902,"Nashville, TN",37
2012-07,15.942732915,395005,"Providence, RI",38
2012-07,16.131768189,394862,"Milwaukee, WI",39
2012-07,12.602348748,394714,"Jacksonville, FL",40
2012-07,14.708118417,394849,"Memphis, TN",41
2012-07,16.696242562,394935,"Oklahoma City, OK",42
2012-07,15.432050674,394807,"Louisville-Jefferson County, KY",43
2012-07,15.949858731,394669,"Hartford, CT",44
2012-07,13.430838277,395022,"Richmond, VA",45
2012-07,11.530162927,394910,"New Orleans, LA",46
2012-07,16.584994956,394425,"Buffalo, NY",47
2012-07,14.147723291,395012,"Raleigh, NC",48
2012-07,13.512255675,394388,"Birmingham, AL",49
2012-07,9.520388342,395053,"Salt Lake City, UT",50
2012-07,17.728004135,395031,"Rochester, NY",51
2012-07,12.493628439,394640,"Grand Rapids, MI",52
2012-07,9.949576584,395167,"Tucson, AZ",53
2012-07,6.191793355,753924,"Urban Honolulu, HI",54
2012-07,13.711175143,395169,"Tulsa, OK",55
2012-07,7.799193804,394619,"Fresno, CA",56
2012-07,15.969341832,395238,"Worcester, MA",57
2012-07,13.596914500,394415,"Stamford, CT",58
2012-07,15.285238161,394312,"Albuquerque, NM",59
2012-07,16.775027841,394308,"Albany, NY",60
2012-07,20.223041532,394938,"Omaha, NE",61
2012-07,14.289275583,394908,"New Haven, CT",62
2012-07,7.348224642,394357,"Bakersfield, CA",63
2012-07,13.672328759,394753,"Knoxville, TN",64
2012-07,11.057502294,394653,"Greenville, SC",65
2012-07,5.198088461,394952,"Ventura, CA",66
2012-07,14.568154720,394318,"Allentown, PA",67
2012-07,9.209886779,394561,"El Paso, TX",68
2012-07,11.390294767,394367,"Baton Rouge, LA",69
2012-07,15.229821706,394521,"Dayton, OH",70
2012-07,12.926357973,394486,"Columbia, SC",72
2012-07,11.935690488,394648,"Greensboro, NC",73
2012-07,13.401467132,394304,"Akron, OH",74
2012-07,12.319116027,753906,"North Port-Sarasota-Bradenton, FL",75
2012-07,12.208824835,394798,"Little Rock, AR",76
2012-07,3.944028889,395134,"Stockton, CA",77
2012-07,12.530711759,394457,"Charleston, SC",78
2012-07,13.379373003,395143,"Syracuse, NY",79
2012-07,14.058176356,394484,"Colorado Springs, CO",80
2012-07,13.017766170,395235,"Winston-Salem, NC",81
2012-07,15.265829102,395224,"Wichita, KS",82
2012-07,17.395410889,395115,"Springfield, MA",83
2012-07,12.709406125,394440,"Fort Myers, FL",84
2012-07,6.567248860,394399,"Boise City, ID",85
2012-07,11.380735037,395160,"Toledo, OH",86
2012-07,12.335844880,394816,"Madison, WI",87
2012-07,13.372444785,394766,"Lakeland, FL",88
2012-07,13.109995291,394931,"Ogden, UT",89
2012-07,9.512909445,394528,"Daytona Beach, FL",90
2012-07,14.379370314,394531,"Des Moines, IA",91
2012-07,13.247938466,394711,"Jackson, MS",92
2012-07,8.715536477,394352,"Augusta, GA",94
2012-07,16.724081372,394666,"Harrisburg, PA",96
2012-07,9.726692320,394957,"Melbourne, FL",97
2012-07,11.821976472,394460,"Chattanooga, TN",98
2012-07,12.917273444,395113,"Spokane, WA",99
2012-07,10.760437191,395006,"Provo, UT",100
2012-07,13.839411599,394768,"Lancaster, PA",101
2012-07,5.827340965,394871,"Modesto, CA",102
2012-07,10.998502063,394997,"Portland, ME",103
2012-07,14.935920319,394549,"Durham, NC",104
2012-07,13.756204139,394792,"Lexington, KY",106
2012-07,13.590372848,394770,"Lansing, MI",108
2012-07,10.449045317,394590,"Fayetteville, AR",109
2012-07,13.226500126,394971,"Pensacola, FL",110
2012-07,8.890313350,395195,"Visalia, CA",111
2012-07,11.648712847,395096,"Shreveport, LA",112
2012-07,11.514158410,395116,"Springfield, MO",113
2012-07,17.242460535,395244,"York, PA",114
2012-07,8.334597482,394502,"Corpus Christi, TX",115
2012-07,17.088854488,394596,"Flint, MI",116
2012-07,3.686032697,395019,"Reno, NV",117
2012-07,10.364172026,394338,"Asheville, NC",118
2012-07,10.942302893,394995,"Port St. Lucie, FL",119
2012-07,14.826293067,394612,"Fort Wayne, IN",122
2012-07,12.605369636,394870,"Mobile, AL",125
2012-07,18.136517511,395015,"Reading, PA",126
2012-07,12.437823732,394746,"Killeen, TX",128
2012-07,13.361811671,394439,"Canton, OH",129
2012-07,10.830918465,394372,"Beaumont, TX",130
2012-07,15.894717820,394820,"Manchester, NH",131
2012-07,14.754148089,395048,"Salem, OR",132
2012-07,16.411354708,394327,"Anchorage, AK",133
2012-07,18.295306978,394972,"Peoria, IL",135
2012-07,11.044970006,394898,"Myrtle Beach, SC",136
2012-07,11.709087418,394875,"Montgomery, AL",137
2012-07,9.744826689,395146,"Tallahassee, FL",140
2012-07,14.090330438,395164,"Trenton, NJ",141
2012-07,14.609360333,394589,"Fayetteville, NC",142
2012-07,10.571890599,394576,"Eugene, OR",145
2012-07,15.350359794,395033,"Rockford, IL",146
2012-07,11.035144897,395070,"Savannah, GA",147
2012-07,7.546945369,394332,"Ann Arbor, MI",148
2012-07,10.670002225,394927,"Ocala, FL",149
2012-07,10.573254453,394901,"Naples, FL",151
2012-07,17.885403904,395107,"South Bend, IN",152
2012-07,10.478141909,395109,"Spartanburg, SC",153
2012-07,11.983304375,395028,"Roanoke, VA",156
2012-07,11.612350553,394602,"Fort Collins, CO",159
2012-07,9.305420796,394488,"Columbus, GA",161
2012-07,12.799937117,394405,"Boulder, CO",162
2012-07,15.374465794,394808,"Lubbock, TX",163
2012-07,11.181067671,394543,"Duluth, MN",166
2012-07,9.617549108,394622,"Gainesville, FL",170
2012-07,11.159858998,394471,"Clarksville, TN",172
2012-07,9.599238601,395229,"Wilmington, NC",175
2012-07,12.562642568,394645,"Greeley, CO",177
2012-07,14.441842799,394937,"Olympia, WA",179
2012-07,10.375477103,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2012-07,11.756917970,395103,"Sioux Falls, SD",193
2012-07,12.224172155,394459,"Charlottesville, VA",197
2012-07,10.931047432,394361,"Barnstable Town, MA",199
2012-07,14.040918200,395002,"Prescott, AZ",202
2012-07,12.423187048,394378,"Bellingham, WA",212
2012-07,13.862080532,394765,"Lake Havasu City, AZ",213
2012-07,11.411143385,394681,"Hilton Head Island, SC",223
2012-07,8.190016938,394960,"Panama City, FL",226
2012-07,9.614913211,394519,"Daphne, AL",228
2012-07,13.933012478,394623,"Gainesville, GA",229
2012-07,9.353893404,394716,"Jacksonville, NC",232
2012-07,11.337292100,395009,"Punta Gorda, FL",251
2012-07,9.151929549,394380,"Bend, OR",256
2012-07,10.531777234,394685,"Homosassa Springs, FL",289
2012-07,8.077109029,394351,"Auburn, AL",290
2012-07,10.831313453,394983,"Pittsfield, MA",310
2012-07,9.059682981,394712,"Jackson, TN",313
2012-08,12.222996125,102001,United States,0
2012-08,11.595251841,394913,"New York, NY",1
2012-08,7.117087592,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2012-08,14.563735717,394463,"Chicago, IL",3
2012-08,13.454566791,394514,"Dallas-Fort Worth, TX",4
2012-08,18.379496205,394974,"Philadelphia, PA",5
2012-08,13.288166125,394692,"Houston, TX",6
2012-08,10.619419040,395209,"Washington, DC",7
2012-08,7.409865133,394856,"Miami-Fort Lauderdale, FL",8
2012-08,9.190450323,394347,"Atlanta, GA",9
2012-08,15.022734528,394404,"Boston, MA",10
2012-08,4.357587719,395057,"San Francisco, CA",11
2012-08,11.650929835,394532,"Detroit, MI",12
2012-08,6.582801103,395025,"Riverside, CA",13
2012-08,11.416327178,394976,"Phoenix, AZ",14
2012-08,8.503544536,395078,"Seattle, WA",15
2012-08,16.275959118,394865,"Minneapolis-St Paul, MN",16
2012-08,7.435397343,395056,"San Diego, CA",17
2012-08,16.883540209,395121,"St. Louis, MO",18
2012-08,12.451865402,395148,"Tampa, FL",19
2012-08,15.247521270,394358,"Baltimore, MD",20
2012-08,13.914908216,394530,"Denver, CO",21
2012-08,15.633697487,394982,"Pittsburgh, PA",22
2012-08,12.238656399,394998,"Portland, OR",23
2012-08,11.477918038,394458,"Charlotte, NC",24
2012-08,3.164548125,395045,"Sacramento, CA",25
2012-08,14.845312465,395055,"San Antonio, TX",26
2012-08,8.798894817,394943,"Orlando, FL",27
2012-08,15.672936575,394466,"Cincinnati, OH",28
2012-08,15.788183589,394475,"Cleveland, OH",29
2012-08,17.731349238,394735,"Kansas City, MO",30
2012-08,3.324766430,394775,"Las Vegas, NV",31
2012-08,15.528883586,394492,"Columbus, OH",32
2012-08,14.999021925,394705,"Indianapolis, IN",33
2012-08,5.422452008,395059,"San Jose, CA",34
2012-08,14.738886221,394355,"Austin, TX",35
2012-08,14.866947982,395194,"Virginia Beach, VA",36
2012-08,13.134402964,394902,"Nashville, TN",37
2012-08,15.779656007,395005,"Providence, RI",38
2012-08,16.371528910,394862,"Milwaukee, WI",39
2012-08,14.146076350,394714,"Jacksonville, FL",40
2012-08,16.633652491,394849,"Memphis, TN",41
2012-08,16.694644108,394935,"Oklahoma City, OK",42
2012-08,15.428094133,394807,"Louisville-Jefferson County, KY",43
2012-08,15.814800144,394669,"Hartford, CT",44
2012-08,13.030900332,395022,"Richmond, VA",45
2012-08,9.078673174,394910,"New Orleans, LA",46
2012-08,13.278627961,394425,"Buffalo, NY",47
2012-08,14.964071650,395012,"Raleigh, NC",48
2012-08,12.283465579,394388,"Birmingham, AL",49
2012-08,11.903518938,395053,"Salt Lake City, UT",50
2012-08,19.911648016,395031,"Rochester, NY",51
2012-08,13.011989071,394640,"Grand Rapids, MI",52
2012-08,12.438416161,395167,"Tucson, AZ",53
2012-08,8.121825981,753924,"Urban Honolulu, HI",54
2012-08,13.436211838,395169,"Tulsa, OK",55
2012-08,5.970547285,394619,"Fresno, CA",56
2012-08,14.838554087,395238,"Worcester, MA",57
2012-08,14.886120797,394415,"Stamford, CT",58
2012-08,17.080719553,394312,"Albuquerque, NM",59
2012-08,17.579684681,394308,"Albany, NY",60
2012-08,21.183993059,394938,"Omaha, NE",61
2012-08,15.111908510,394908,"New Haven, CT",62
2012-08,8.114393564,394357,"Bakersfield, CA",63
2012-08,13.299437139,394753,"Knoxville, TN",64
2012-08,11.572915843,394653,"Greenville, SC",65
2012-08,5.563849885,394952,"Ventura, CA",66
2012-08,15.436500750,394318,"Allentown, PA",67
2012-08,10.076508458,394561,"El Paso, TX",68
2012-08,10.072442442,394367,"Baton Rouge, LA",69
2012-08,16.451757911,394521,"Dayton, OH",70
2012-08,14.032831315,394486,"Columbia, SC",72
2012-08,13.117643284,394648,"Greensboro, NC",73
2012-08,15.034650125,394304,"Akron, OH",74
2012-08,13.512518542,753906,"North Port-Sarasota-Bradenton, FL",75
2012-08,13.014128931,394798,"Little Rock, AR",76
2012-08,2.894484158,395134,"Stockton, CA",77
2012-08,14.281249177,394457,"Charleston, SC",78
2012-08,13.442261393,395143,"Syracuse, NY",79
2012-08,15.219353325,394484,"Colorado Springs, CO",80
2012-08,11.566124113,395235,"Winston-Salem, NC",81
2012-08,16.471663731,395224,"Wichita, KS",82
2012-08,18.053557891,395115,"Springfield, MA",83
2012-08,14.723812304,394440,"Fort Myers, FL",84
2012-08,9.929654167,394399,"Boise City, ID",85
2012-08,13.848349844,395160,"Toledo, OH",86
2012-08,12.515072573,394816,"Madison, WI",87
2012-08,12.803218585,394766,"Lakeland, FL",88
2012-08,14.009282379,394931,"Ogden, UT",89
2012-08,12.020605875,394528,"Daytona Beach, FL",90
2012-08,16.292811770,394531,"Des Moines, IA",91
2012-08,12.812519253,394711,"Jackson, MS",92
2012-08,8.496183809,394352,"Augusta, GA",94
2012-08,21.093776188,394666,"Harrisburg, PA",96
2012-08,10.461890698,394957,"Melbourne, FL",97
2012-08,14.335653151,394460,"Chattanooga, TN",98
2012-08,12.343693037,395113,"Spokane, WA",99
2012-08,13.863033574,395006,"Provo, UT",100
2012-08,17.855020663,394768,"Lancaster, PA",101
2012-08,5.432681130,394871,"Modesto, CA",102
2012-08,13.408086837,394997,"Portland, ME",103
2012-08,15.896013348,394549,"Durham, NC",104
2012-08,16.116001347,394792,"Lexington, KY",106
2012-08,14.294854651,394770,"Lansing, MI",108
2012-08,9.061037213,394590,"Fayetteville, AR",109
2012-08,12.453526245,394971,"Pensacola, FL",110
2012-08,6.032304754,395195,"Visalia, CA",111
2012-08,15.066326006,395096,"Shreveport, LA",112
2012-08,11.967677897,395116,"Springfield, MO",113
2012-08,16.888875592,395244,"York, PA",114
2012-08,7.968375693,394502,"Corpus Christi, TX",115
2012-08,20.243497132,394596,"Flint, MI",116
2012-08,3.722362137,395019,"Reno, NV",117
2012-08,11.783053021,394338,"Asheville, NC",118
2012-08,10.447742692,394995,"Port St. Lucie, FL",119
2012-08,12.416024497,394612,"Fort Wayne, IN",122
2012-08,10.424645389,394870,"Mobile, AL",125
2012-08,18.148551699,395015,"Reading, PA",126
2012-08,11.089071434,394746,"Killeen, TX",128
2012-08,11.600235604,394439,"Canton, OH",129
2012-08,15.261747198,394372,"Beaumont, TX",130
2012-08,15.735003995,394820,"Manchester, NH",131
2012-08,13.328174053,395048,"Salem, OR",132
2012-08,16.487643049,394327,"Anchorage, AK",133
2012-08,20.697557728,394972,"Peoria, IL",135
2012-08,12.589412522,394898,"Myrtle Beach, SC",136
